PR Number,Title,State,URL,Created At,Merged At
25795,[FLINK-36904] Fix document error on how to programmatically configure serialization,closed,,2024-12-14T13:43:49Z,2024-12-16T03:30:29Z
25794,[BP-1.20][FLINK-36739] Update the NodeJS to v22.11.0 (LTS),closed,,2024-12-13T15:46:25Z,2025-01-07T20:28:18Z
25793,[FLINK-36889] Mention locking down a Flink cluster in the 'Production Readiness Checklist',closed,,2024-12-13T12:31:07Z,2024-12-17T12:53:28Z
25792,[FLINK-36892][Runtime] Properly handle the watermark status within async state processing,closed,,2024-12-12T09:06:04Z,2024-12-16T02:47:44Z
25791,[FLINK-36896][table] Table API trim expression incorrectly translated to SQL,closed,,2024-12-12T08:56:27Z,2024-12-12T12:17:13Z
25790,[FLINK-36067][runtime] Support optimize stream graph based on input info.,closed,,2024-12-12T08:49:38Z,2024-12-26T12:01:16Z
25789,[FLINK-36881][table] Introduce GroupTableAggFunction in GroupTableAggregate with Async State API,open,,2024-12-11T10:14:22Z,None
25788,[FLINK-36876] Support external eventLoopGroup for RestClient,open,,2024-12-11T08:56:11Z,None
25787,[FLINK-36883] Adapt time attributes from the VIEWs query (#25779),closed,,2024-12-11T08:45:51Z,2024-12-12T08:34:09Z
25786,[FLINK-36881][table] Introduce GroupTableAggFunction in GroupTableAggregate with Async State API,closed,,2024-12-11T08:44:31Z,None
25785,[hotfix] Remove requiremenet for java 8 in docs,closed,,2024-12-11T08:01:07Z,2024-12-11T10:00:34Z
25784,[FLINK-36761][docs] Add document about how to use SQL Gateway and SQL Client to deploy script,closed,,2024-12-11T06:29:41Z,2025-01-13T09:13:51Z
25783,Flink 1.20 for bkbase,closed,,2024-12-11T01:50:16Z,None
25782,[BP-1.19][FLINK-36451][runtime] Replaces LeaderElection#hasLeadership with LeaderElection#runAsLeader,closed,,2024-12-10T16:55:50Z,2024-12-11T15:39:32Z
25781,Flink 1.20  for bkbase,closed,,2024-12-10T15:47:47Z,None
25780,Flink 1.20 test,closed,,2024-12-10T15:35:26Z,None
25779,[FLINK-36883] Adapt time attributes from the VIEWs query,closed,,2024-12-10T13:31:17Z,2024-12-11T08:41:04Z
25778,[FLINK-36869][table] Introduce TemporalRowTimeJoinOperator in TemporalJoin with Async State API,open,,2024-12-10T12:34:12Z,None
25777,[FLINK-36851][table] Introduce TemporalProcessTimeJoinOperator in TemporalJoin with Async State API,open,,2024-12-10T12:31:11Z,None
25776,[FLINK-36849][table] Introduce AppendOnlyFirstNFunction in Rank with Async State API,open,,2024-12-10T12:30:12Z,None
25775,[hotfix] Remove Java 8 in README,closed,,2024-12-10T12:25:19Z,2024-12-11T06:46:47Z
25774,[hotfix] [gitignore] ignore .vscode folder in .gitignore,closed,,2024-12-10T10:22:14Z,2024-12-12T17:22:37Z
25773,[FLINK-36875][runtime] Complete timer before emitting watermark,closed,,2024-12-10T06:53:02Z,2024-12-12T02:35:24Z
25772,[FLINK-36868][State] Provide file system methods with string parameters for ForSt JNI,closed,,2024-12-10T05:41:40Z,2024-12-11T06:07:52Z
25771,bkbase flink,closed,,2024-12-10T02:25:35Z,None
25770,[FLINK-36871][runtime] add rescale metrics in scheduler,closed,,2024-12-09T23:32:13Z,2025-01-09T10:23:08Z
25769,[hotfix][docs] Fix Apache Avro Specification Link.,closed,,2024-12-09T20:27:57Z,2024-12-20T10:35:18Z
25768,[BP-1.19][FLINK-36451][runtime] Replaces LeaderElection#hasLeadership with LeaderElection#runAsLeader,closed,,2024-12-09T16:28:21Z,None
25767,[BP-1.20][FLINK-36451][runtime] Replaces LeaderElection#hasLeadership with LeaderElection#runAsLeader,closed,,2024-12-09T16:27:36Z,2024-12-10T08:14:57Z
25766,[hotfix] [docs] Fix the google-java-format level in docs in line with PR 25714,closed,,2024-12-09T13:15:21Z,2024-12-09T16:17:57Z
25765,[FLINK-36851][table] Introduce TemporalProcessTimeJoinOperator in TemporalJoin with Async State API,closed,,2024-12-09T12:51:46Z,None
25764,[FLINK-36856][runtime] CollectSinkOperatorFactory batch size and socket timeout config fix,closed,,2024-12-09T08:43:41Z,2024-12-09T13:14:00Z
25763,[FLINK-36862][table] Implement additional TO_TIMESTAMP_LTZ() functions,closed,,2024-12-09T07:49:44Z,2025-01-12T20:30:43Z
25762,[FLINK-35745] add documentation for flink lineage,open,,2024-12-08T06:17:57Z,None
25761,[FLINK-36859][Runtime] Fix wrong epoch/watermark firing in async state processing,closed,,2024-12-07T09:29:16Z,2024-12-09T03:13:33Z
25760,[FLINK-36860][State/v2] Make internal list state inherit the internal merging state,closed,,2024-12-07T04:52:15Z,2024-12-10T03:28:38Z
25759,[FLINK-35241][table]Support SQL FLOOR and CEIL functions with SECOND and MINUTE for TIMESTAMP_TLZ,closed,,2024-12-06T21:40:32Z,2024-12-17T13:23:38Z
25758,[FLINK-36861][table-planner] CREATE TABLE AS with METADATA columns doesn't work,closed,,2024-12-06T20:49:01Z,2024-12-11T09:12:17Z
25757,[FLINK-36612][core] Fix TypeSerializer to detect lombok boolean with is prefix,closed,,2024-12-06T15:28:17Z,2024-12-09T08:31:32Z
25756,[FLINK-36840][table] Add correct call syntax for functions without `()`,closed,,2024-12-06T13:27:41Z,2024-12-06T16:44:11Z
25755,[FLINK-36856][runtime] CollectSinkOperatorFactory batch size and socket timeout config fix,closed,,2024-12-06T12:44:48Z,2024-12-09T08:33:30Z
25754,[FLINK-36760][sql-client] Supports to deploy script via sql client,closed,,2024-12-06T12:13:21Z,2025-01-07T11:15:17Z
25753,[FLINK-19059]: Add NonTimeRangeUnboundedPrecedingFunction for OverAggregate,open,,2024-12-06T01:16:43Z,None
25752,[FLINK-12173][table] Optimize SELECT DISTINCT,open,,2024-12-05T22:10:01Z,None
25751,Bump cookie and socket.io in /flink-runtime-web/web-dashboard,closed,,2024-12-05T21:19:56Z,None
25750,Bump io.netty:netty-common from 4.1.46.Final to 4.1.115.Final in /flink-end-to-end-tests/flink-end-to-end-tests-hive,closed,,2024-12-05T21:19:36Z,None
25749,Bump org.apache.avro:avro from 1.8.2 to 1.11.4 in /flink-connectors/flink-connector-hive,open,,2024-12-05T21:19:24Z,None
25748,[FLINK-36857] Bump scala version to 2.12.20,closed,,2024-12-05T17:24:23Z,None
25747,[FLINK-36455] Sinks retry synchronously [1.19],closed,,2024-12-05T16:53:13Z,2024-12-06T14:05:41Z
25746,[FLINK-36379] Improve (Global)Committer with UC disabled [1.19],closed,,2024-12-05T16:50:59Z,2024-12-06T08:58:58Z
25745,[FLINK-34974][state] Support getOrCreateKeyedState for AsyncKeyedStateBackend,closed,,2024-12-05T07:19:05Z,2024-12-11T02:14:37Z
25744,[WIP][table] Algin Calcite Rules.,open,,2024-12-05T07:05:43Z,None
25743,[FLINK-36849][table] Introduce AppendOnlyFirstNFunction in Rank with Async State API,closed,,2024-12-05T06:48:27Z,None
25742,[FLINK-36848][table] Remove FlinkLimit0RemoveRule,closed,,2024-12-05T03:46:22Z,2024-12-12T20:00:42Z
25741,Bump ws and socket.io in /flink-runtime-web/web-dashboard,closed,,2024-12-04T22:15:58Z,None
25740,"Bump d3-color, @antv/g-base and d3-interpolate in /flink-runtime-web/web-dashboard",closed,,2024-12-04T22:12:38Z,None
25739,"solve bash-java-utils.sh can't get ""env.java.home"" in ""config.yaml"" since 1.20",open,,2024-12-04T13:05:49Z,None
25738,[FLINK-36072][runtime] Sort-merge shuffle supports accumulating small buffers to reduce network overhead.,closed,,2024-12-04T11:12:07Z,2024-12-13T02:13:01Z
25737,Flink 33387 33388 draft1 for CI,closed,,2024-12-04T10:25:11Z,None
25736,[hotfix][config] Do not use deprecated configs in example config.yaml,closed,,2024-12-04T10:02:03Z,2024-12-05T05:58:57Z
25735,[FLINK-36845][flink-connector-test-utils] Set operatorUid to CollectStreamSink in SinkTestSuiteBase/SourceTestSuiteBase.,closed,,2024-12-04T09:09:17Z,2024-12-09T13:28:34Z
25734,[FLINK-33388][runtime] Support tasks balancing at TM level for Default Scheduler,open,,2024-12-04T08:47:31Z,None
25733,[FLINK-36840][table] Add correct call syntax for functions without (),closed,,2024-12-03T19:59:18Z,2024-12-04T12:57:36Z
25732,[FLINK-36838][state] Join background threads when ForSt state backend quit,closed,,2024-12-03T14:10:00Z,2024-12-04T02:39:18Z
25731,[FLINK-36960] Introduce Generalized Watermark for DataStream V2,closed,,2024-12-03T12:37:13Z,2025-01-08T02:22:29Z
25730,[FLINK-36759][sql-gateway] Add REST API to deploy script in application mode,closed,,2024-12-03T11:37:22Z,2025-01-04T15:17:40Z
25729,[FLINK-35652] Support Custom Data Distribution for Input Stream of Lookup Join,closed,,2024-12-03T10:10:11Z,None
25728,[FLINK-36837][table] Introduce RowTimeDeduplicateFunction with Async State API,closed,,2024-12-03T09:53:42Z,2025-01-17T12:30:25Z
25727,[FLINK-36368] Do not prematurely merge CommittableManager [1.19] (#25405),closed,,2024-12-03T09:27:27Z,2024-12-05T14:19:39Z
25726,[WIP] Introduce generalized watermarks,closed,,2024-12-03T08:06:04Z,None
25725,[FLINK-36835][flink-s3-fs-hadoop] Fix memory lease in flink-s3-fs-hadoop,closed,,2024-12-03T07:56:25Z,None
25724,[FLINK-36758][sql-gateway] Introduce driver to load the application in application mode,closed,,2024-12-03T05:47:43Z,2025-01-02T12:25:09Z
25723,[FLINK-36831][table] Introduce AppendOnlyTopNFunction in Rank with Async State API,closed,,2024-12-03T05:36:59Z,2025-01-14T12:39:42Z
25722,[FLINK-35156][Runtime] Rework: Make operators of DataStream V2 integrate with async state processing framework,closed,,2024-12-03T03:19:20Z,2024-12-03T11:45:23Z
25721,Update maxwell.md,open,,2024-12-03T02:52:37Z,None
25720,Update flink-architecture.md,open,,2024-12-02T18:49:14Z,None
25719,[FLINK-36643][filesystems] Update aws-java-sdk-core to 1.12.779 [1.19],closed,,2024-12-02T11:26:29Z,2024-12-04T22:00:16Z
25718,[FLINK-36740] [WebFrontend] Update frontend dependencies to address vulnerabilities,closed,,2024-12-02T10:55:59Z,2024-12-17T08:56:20Z
25717,[FLINK-36825][table] Introduce FastTop1Function in Rank with Async State API,closed,,2024-12-02T09:23:12Z,2025-01-13T13:22:19Z
25716,[FLINK-36824][table] Backport from Calcite 1.37.0 support table function calls in FROM clause without TABLE() wrapper,closed,,2024-12-02T08:10:11Z,2024-12-02T13:31:18Z
25715,[FLINK-36823][Checkpointing] Drain state requests after the user function perform snapshotState,closed,,2024-12-02T07:00:49Z,2024-12-03T03:22:42Z
25714,[FLINK-36822][build] Enable spotless for java 21,closed,,2024-11-30T16:04:14Z,2024-12-06T20:37:49Z
25713,[FLINK-36689][Runtime/Web Frontend] Update ng-zorro-antd to v18,closed,,2024-11-30T12:04:34Z,2024-12-04T22:09:39Z
25712,[FLINK-36625] add lineage helper class for connector integration,open,,2024-11-30T06:29:28Z,None
25711,[FLINK-36652] Upgrade Apache ORC Version to 1.9.4,closed,,2024-11-30T03:20:05Z,2025-01-20T12:29:02Z
25710,[FLINK-37020]Remove CHARACTER_FILTER.filterCharacters function when notify dimension values.,open,,2024-11-29T09:07:58Z,None
25709,[FLINK-36643][filesystems] Update aws-java-sdk-core to 1.12.779 [1.20],closed,,2024-11-28T11:42:07Z,2024-11-30T15:38:52Z
25708,[FLINK-34194] Update CI to Ubuntu 22.04 (Jammy),closed,,2024-11-28T09:20:48Z,2024-11-28T20:51:54Z
25707,[FLINK-36705] Add initial ProcessTableFunction class and annotations,closed,,2024-11-28T09:16:01Z,2024-11-29T09:15:30Z
25706,[FLINK-36815][API] Fix series bugs of DSv2,closed,,2024-11-28T07:39:43Z,2024-12-03T02:18:12Z
25705,[FLINK-36756][sql-gateway] Bump up the sql gateway rest version,closed,,2024-11-28T04:01:07Z,2024-12-03T05:49:20Z
25704,[FLINK-36809][table] Support ignoreIfExists param for createTable,closed,,2024-11-27T15:41:12Z,2024-11-29T17:03:13Z
25703,[FLINK-36809][table] Support ignoreIfExists param for createTable,closed,,2024-11-27T15:12:57Z,None
25702,[FLINK-35136][docs] Bump HBase connector docs version to v4.0,closed,,2024-11-27T15:00:24Z,2024-11-28T09:57:48Z
25701,DRAFT [FLINK-xxxx][flink-table] Support create table ignoreIfExists for table-api,closed,,2024-11-27T09:30:18Z,None
25700,[FLINK-36757][sql-gateway] Introduce ScripExecutor to run the script,closed,,2024-11-27T05:21:31Z,2024-12-11T03:03:14Z
25699,[FLINK-36783][table-planner] Use validated SqlNode in 'asQuery' while converting SqlCreateTableAS to CreateTableASOperation,closed,,2024-11-27T04:23:32Z,2024-12-03T08:06:04Z
25698,[FLINK-36718] Add CompiledPlan annotations to BatchExecLookupJoin,closed,,2024-11-26T20:24:05Z,2024-11-27T13:46:04Z
25697,[FLINK-35136][docs] Bump HBase connector docs version to v4.0,closed,,2024-11-26T17:29:25Z,2024-11-27T19:11:51Z
25696,Test,open,,2024-11-26T15:11:06Z,None
25695,(1.19 backport)[FLINK-36751] Fix PausableRelativeClock does not pause when the source only has one split,closed,,2024-11-26T14:09:06Z,2024-11-27T21:54:45Z
25694,[BP-1.20][FLINK-36714][state] Ignore interrupted in sstmerge.CompactionScheduler#stop,closed,,2024-11-26T13:58:12Z,2024-11-26T13:59:59Z
25693,[hotfix] Do skip distributing maxAllowedWatermark if there are no sub…,closed,,2024-11-26T13:45:56Z,2024-11-27T10:46:34Z
25692,[FLINK-36800] Upgrade hadoop-aws to 3.3.6,closed,,2024-11-26T11:27:14Z,None
25691,[FLINK-36792][table] Remove FlinkJoinPushExpressionsRule.,closed,,2024-11-26T03:25:45Z,2024-12-04T22:30:45Z
