PR Number,Title,State,URL,Created At,Merged At
49728,[SPARK-51034][SQL] Reformat Describe As JSON statistics dict for parse-ability,closed,,2025-01-29T17:27:13Z,None
49727,[SPARK-51033][CORE][TESTS] Fix `CryptoStreamUtilsSuite` to use `sameElements` for array comparison,closed,,2025-01-29T17:02:31Z,None
49726,[SPARK-48375][SQL] Add support for SIGNAL statement,open,,2025-01-29T16:17:10Z,None
49725,[SPARK-51029][BUILD] Remove `hive-llap-common` compile dependency,closed,,2025-01-29T08:21:20Z,None
49724,[SPARK-50992][SQL] OOMs and performance issues with AQE in large plans,open,,2025-01-29T07:08:58Z,None
49723,[SPARK-51030][CORE][TESTS] Add a check before `Utils.deleteRecursively(tempDir)` to ensure `tempDir` won't be cleaned up by the ShutdownHook in `afterEach` of `LocalRootDirsTest`,closed,,2025-01-29T06:40:25Z,None
49722,[SPARK-51027][SQL] Prevent `HiveClient.runSqlHive` invocation in non-testing environment,closed,,2025-01-29T06:29:18Z,None
49721,[SPARK-51026][CORE][TESTS] Remove the unnecessary test file `StagePageSuite.scala`,closed,,2025-01-29T02:23:35Z,None
49720,[SPARK-50909][PYTHON][FOLLOWUP] Disable segfault tests in pypy,closed,,2025-01-29T00:58:22Z,None
49719,Bump org.apache.hive:hive-llap-common from 2.3.10 to 4.0.0,closed,,2025-01-29T00:32:18Z,None
49718,[SPARK-51023][CORE] log remote address on RPC exception,closed,,2025-01-28T23:27:42Z,None
49717,[SPARK-51025][K8S] Install `libssl-dev` in K8s Dockerfile,closed,,2025-01-28T23:21:19Z,None
49716,[SPARK-51024][BUILD] Upgrade `wildfly-openssl` to 2.2.5.Final,closed,,2025-01-28T22:50:51Z,None
49715,[SPARK-51008][SQL] Add ResultStage for AQE,closed,,2025-01-28T19:50:59Z,None
49714,[SPARK-51022][SQL] Remove unused `tableSampleClause` in `build()` method of `MsSqlServerSQLQueryBuilder` and `DB2SQLQueryBuilder`,closed,,2025-01-28T15:46:33Z,None
49713,[SPARK-49700][SPARK-51012][CONNECT][SQL][4.0] Unified Scala SQL interface for Classic and Connect,closed,,2025-01-28T14:20:17Z,None
49712,[SPARK-51021][CORE] Add log throttler,closed,,2025-01-28T12:55:43Z,None
49711,[SPARK-50666][SQL][FOLLOWUP] Revise JDBC hint support and remove a typo in comment,closed,,2025-01-28T12:03:10Z,None
49710,[BUILD] Upgrade `RoaringBitmap` to 1.3.19,open,,2025-01-28T11:24:56Z,None
49709,[SPARK-50843][ML][PYTHON][CONNECT] Support return a new model from existing one,closed,,2025-01-28T10:10:33Z,None
49708,[SPARK-51016][SQL] Fix for incorrect results on retry for Left Outer Join with indeterministic join keys,closed,,2025-01-28T05:20:05Z,None
49707,[SPARK-51017][INFRA] Add Daily PyPy3.10 GitHub Action Job for `branch-4.0`,closed,,2025-01-28T04:54:53Z,None
49706,[SPARK-50918][ML][PYTHON][CONNECT] Refactor read/write for Pipeline,closed,,2025-01-28T04:48:14Z,None
49705,[SPARK-51010][SQL] Fix AlterColumnSpec not reporting resolved status correctly,closed,,2025-01-28T04:31:42Z,None
49704,[SPARK-50922][ML][PYTHON][CONNECT] Support OneVsRest on Connect,closed,,2025-01-28T04:18:10Z,None
49703,[SPARK-51014][ML][PYTHON][CONNECT] Support RFormula on connect,closed,,2025-01-28T02:18:47Z,None
49702,[SPARK-50812][ML][PYTHON][CONNECT] Add support PolynomialExpansion,closed,,2025-01-28T01:48:43Z,None
49701,[SPARK-51012][SQL] Remove SparkStrategy from Connect Shims.,closed,,2025-01-28T01:09:40Z,None
49700,[MINOR][DOCS] Fix typos in `docs/sql-data-sources-jdbc.md`,closed,,2025-01-28T00:52:14Z,None
49699,[SPARK-51011][CORE] Add logging for whether a task is going to be interrupted when killed,closed,,2025-01-28T00:26:15Z,None
49698,[SPARK-51009][INFRA] Add Daily Maven Java 21 CI for `branch-4.0`,closed,,2025-01-27T23:32:42Z,None
49697,[SPARK-51006][BUILD] Upgrade `gcs-connector` to `2.2.26`,closed,,2025-01-27T19:57:00Z,None
49696,"Revert ""[SPARK-49700][CONNECT][SQL] Unified Scala Interface for Connect and Classic""",closed,,2025-01-27T17:46:53Z,None
49695,[SPARK-49428][SQL] Move Connect Scala Client from Connector to SQL,closed,,2025-01-27T17:29:03Z,None
49694,[SPARK-50663][SQL] Fix grammar for IF ELSE statement (ELSE IF -> ELSEIF),closed,,2025-01-27T16:02:43Z,None
49693,[SPARK-50922][ML][PYTHON][CONNECT] Support OneVsRest on Connect,closed,,2025-01-27T14:52:51Z,None
49692,[SPARK-50938][ML][PYTHON][CONNECT] Support VectorSizeHint and VectorSlicer on Connect,closed,,2025-01-27T13:23:58Z,None
49691,[SPARK-51005][ML][PYTHON][CONNECT] Support VectorIndexer and ElementwiseProduct on Connect,closed,,2025-01-27T13:12:57Z,None
49690,[SPARK-51004][ML][PYTHON][CONNECT] Add supports for IndexString,closed,,2025-01-27T12:02:41Z,None
49689,[SPARK-51003][ML][PYTHON][CONNECT] Support LSH models on Connect,closed,,2025-01-27T09:05:06Z,None
49688,[SPARK-50941][ML][PYTHON][CONNECT] add supports for TrainValidationSplit,closed,,2025-01-27T06:34:08Z,None
49687,[SPARK-50924][SPARK-50926][ML][PYTHON][CONNECT] Support AFTSurvivalRegression and IsotonicRegression on Connect,closed,,2025-01-27T06:26:39Z,None
49686,[SPARK-50921][ML][PYTHON][CONNECT] Support MultilayerPerceptronClassifier on Connect,closed,,2025-01-27T05:50:34Z,None
49685,[SPARK-50923][SPARK-50927][ML][PYTHON][CONNECT] Support FMClassifier and FMRegressor on Connect,closed,,2025-01-27T05:28:23Z,None
49684,[SPARK-51000][K8S][DOCS] Drop K8s v1.29 Support,closed,,2025-01-27T00:12:44Z,None
49683,[SPARK-50998][K8S][DOCS] Fix `spark.kubernetes.configMap.maxSize` default value in docs,closed,,2025-01-26T23:57:15Z,None
49682,[SPARK-50997][DOCS] Remove `\t` character in `docs`,closed,,2025-01-26T23:47:47Z,None
49681,[SPARK-50996][K8S] Increase `spark.kubernetes.allocation.batch.size` to 10,closed,,2025-01-26T23:11:21Z,None
49680,[SPARK-50995][ML][PYTHON][CONNECT] Support `clusterCenters` for KMeans and BisectingKMeans,closed,,2025-01-26T11:18:50Z,None
49679,[SPARK-50929][ML][PYTHON][CONNECT] Support `LDA` on Connect,closed,,2025-01-26T10:52:02Z,None
49678,[SPARK-50994][CORE] Perform RDD conversion under tracked execution,closed,,2025-01-26T09:45:31Z,None
49677,[SPARK-50993][SQL] Move nullDataSourceOption from QueryCompilationErrors into QueryExecutionErrors,closed,,2025-01-26T09:33:11Z,None
49676,Independent Testing of `EncoderResolutionSuite`,closed,,2025-01-26T09:00:21Z,None
49675,Test exclude spark-connect-shims from connect_jvm_client,closed,,2025-01-26T07:35:40Z,None
49674,[SPARK-50988][ML][PYTHON][CONNECT] Fix uid inconsistencies for estimator and model,closed,,2025-01-26T07:29:25Z,None
49673,[SPARK-50925][ML][PYTHON][CONNECT] Support GeneralizedLinearRegression on Connect,closed,,2025-01-26T05:44:09Z,None
49672,[SPARK-50920][ML][PYTHON][CONNECT] Support NaiveBayes on Connect,closed,,2025-01-26T02:02:51Z,None
49671,[SPARK-50991][SQL] Align the table schema column position beginning index,open,,2025-01-25T11:43:58Z,None
49670,[SPARK-49642][SQL] Remove the ANSI config suggestion in DATETIME_FIELD_OUT_OF_BOUNDS,open,,2025-01-25T11:08:38Z,None
49669,[SPARK-50990][SQL] Refactor `UpCast` resolution out of the `Analyzer`,closed,,2025-01-25T10:52:56Z,None
49668,"[SPARK-50989][ML][PYTHON][CONNECT] Support NGram, Normalizer and Interaction on connect",closed,,2025-01-25T08:43:09Z,None
49667,[SPARK-50937][ML][PYTHON][CONNECT] Support `Imputer` on Connect,closed,,2025-01-25T08:25:36Z,None
49666,[SPARK-50956][ML][TESTS][FOLLOW-UP] Skip flaky EvaluationTestsOnConnect,closed,,2025-01-25T07:26:49Z,None
49665,[SPARK-50987][DOCS] Make `spark-connect-overview.md`s version strings up-to-date,closed,,2025-01-25T06:38:35Z,None
49664,[SPARK-50864][TESTS] Disable slow tests,closed,,2025-01-25T05:50:59Z,None
49663,[SPARK-50091][SQL][3.5] Handle case of aggregates in left-hand operand of IN-subquery,closed,,2025-01-25T01:52:55Z,None
49662,[SPARK-50985][SS] Classify Kafka Timestamp Offsets mismatch error instead of assert and throw error for missing server in KafkaTokenProvider,closed,,2025-01-25T01:44:27Z,None
49661,[SPARK-50984][SQL][TESTS] Make `ExpressionImplUtilsSuite` robust by matching JDK msgs via regex,closed,,2025-01-24T23:56:07Z,None
49660,[WIP][SPARK-50983][SQL] Support Nested Correlated Subqueries for Analyzer,open,,2025-01-24T22:15:11Z,None
49659,[CORE]ZipPartitions for arbitrary number of RDDs.,closed,,2025-01-24T21:09:20Z,None
49658,[SPARK-50982][SQL] Support more SQL/DataFrame read path functionality in single-pass Analyzer,closed,,2025-01-24T19:53:39Z,None
49657,[SPARK-50979][CONNECT] Remove .expr/.typedExpr implicits,closed,,2025-01-24T19:32:13Z,None
49656,[SPARK-50978][PYTHON][SS] Fix naming convention for mapStateClient,closed,,2025-01-24T19:27:55Z,None
49655,[SPARK-49639][SQL] Remove the ANSI config suggestion in INVALID_INTERVAL_WITH_MICROSECONDS_ADDITION,closed,,2025-01-24T19:10:42Z,None
49654,[SPARK-50854][SS] Make path fully qualified before passing it to FileStreamSink,closed,,2025-01-24T18:35:02Z,None
49653,[SPARK-50853][CORE][3.5] Close temp shuffle file writable channel,closed,,2025-01-24T17:33:09Z,None
49652,[SPARK-50853][CORE][3.5] - Close temp shuffle file channel,closed,,2025-01-24T17:23:50Z,None
49651,"[SPARK-50936][ML][PYTHON][CONNECT] Support HashingTF, IDF and FeatureHasher on connect",closed,,2025-01-24T14:34:13Z,None
49650,[SPARK-50558][SQL] Introduce simpleString for ExpressionSet,closed,,2025-01-24T14:29:29Z,None
49649,[SPARK-50976][ML][PYTHON] Fix the save/load of `TargetEncoder`,closed,,2025-01-24T11:08:52Z,None
49648,[SPARK-50812][ML][PYTHON][CONNECT] Support TargetEncoderModel on Connect,closed,,2025-01-24T09:37:53Z,None
49647,[SPARK-50934][ML][PYTHON][CONNECT] Support CountVectorizer and OneHotEncoder on Connect,closed,,2025-01-24T09:29:51Z,None
49646,[SPARK-50932][ML][PYTHON][CONNECT] Support Bucketizer on Connect,closed,,2025-01-24T08:08:16Z,None
49645,[MINOR][SQL] Remove unused TableSchema constructor,closed,,2025-01-24T07:12:08Z,None
49644,[SPARK-50940][ML][PYTHON][CONNECT] Adds support CrossValidator/CrossValidatorModel on connect,closed,,2025-01-24T04:50:04Z,None
49643,[SPARK-50851][ML][CONNECT][FOLLOW-UP] Simplify the message by applying the UDT,closed,,2025-01-24T04:28:41Z,None
49642,[SPARK-50963][ML][PYTHON][TESTS][FOLLOW-UP] Enable a parity test,closed,,2025-01-24T04:18:43Z,None
49641,[SPARK-50933][ML][PYTHON][CONNECT] Support Feature Selectors on Connect,closed,,2025-01-24T04:16:37Z,None
49640,[SPARK-50973][SQL][AVRO] Cleanup deprecated api usage related to `avro.Schema#toString(boolean)`,closed,,2025-01-24T04:07:08Z,None
49639,[SPARK-50972][BUILD] Upgrade Guava to 33.4.0,closed,,2025-01-24T03:47:48Z,None
49638,[SPARK-50971][CORE] Combine the two retrievals of `taskDescription` in `CoarseGrainedExecutorBackend#statusUpdate`,closed,,2025-01-24T03:42:11Z,None
49637,[SPARK-50931][ML][PYTHON][CONNECT] Support Binarizer on connect,closed,,2025-01-24T03:17:44Z,None
49636,[SPARK-50970][PYTHON][SS] Unify naming convention for stateful processor APIs,closed,,2025-01-24T02:37:20Z,None
49635,[SPARK-50909][PYTHON][4.0] Setup faulthandler in PythonPlannerRunners,closed,,2025-01-24T01:54:07Z,None
49634,[SPARK-50908][SS][PYTHON] Disable flaky TTL test in `test_pandas_transform_with_state.py`,closed,,2025-01-24T01:53:19Z,None
49633,[SPARK-50928][ML][PYTHON][CONNECT] Support GaussianMixture on Connect,closed,,2025-01-24T01:28:37Z,None
49632,[SPARK-50967][SS] Add option to skip emitting initial state keys within the FMGWS operator,closed,,2025-01-24T00:33:39Z,None
49631,[SPARK-50968][PYTHON] Fix the usage of `Column.__new__`,closed,,2025-01-23T22:21:36Z,None
49630,[SPARK-50967][SS] Document the case where keys part of the initial state df are also emitted as part of the output,closed,,2025-01-23T21:30:19Z,None
49629,[WIP]Refactor metrics,open,,2025-01-23T19:35:37Z,None
49628,[SPARK-50965][SQL][TESTS] Making sure that multiple parameterized queries work on SparkConnect,closed,,2025-01-23T16:21:17Z,None
49627,[SPARK-50964][SQL] Use StaticInvoke to implement `VariantGet` codegen,open,,2025-01-23T14:10:09Z,None
49626,[SPARK-50935][ML][PYTHON][CONNECT] Support DCT on connect,closed,,2025-01-23T11:01:06Z,None
49625,[SPARK-50919][ML][PYTHON][CONNECT] Support LinearSVC on connect,closed,,2025-01-23T10:40:48Z,None
49624,"[SPARK-50963][ML][PYTHON][CONNECT] Support Tokenizers, SQLTransform and StopWordsRemover on Connect",closed,,2025-01-23T09:57:25Z,None
49623,[SPARK-50798][SQL][FOLLOWUP] Normalize expressions with random seed,closed,,2025-01-23T09:53:20Z,None
49622,[SPARK-50962][SQL] Avoid StringIndexOutOfBoundsException in AttributeNameParser,closed,,2025-01-23T09:13:43Z,None
49621,[MINOR][SQL][FOLLOWUP] Fix a `mode` test in DataFrameSuite,closed,,2025-01-23T08:34:13Z,None
49620,[SPARK-50884][ML][PYTHON][CONNECT] Support isLargerBetter in Evaluator,closed,,2025-01-23T08:31:37Z,None
49619,Add `removalListener` for `SparkSession.sessions`,closed,,2025-01-23T08:10:56Z,None
49618,[SPARK-50977][CORE] Enhance availability of logic performing aggregation of accumulator results,closed,,2025-01-23T08:09:54Z,None
49617,[SPARK-50917][EXAMPLES] Add Pi Scala example to work both for Connect and Classic,closed,,2025-01-23T07:16:56Z,None
49616,[SPARK-50960][PYTHON][CONNECT] Add `InvalidPlanInput` to Spark Connect Python client,closed,,2025-01-23T06:50:15Z,None
49615,[SPARK-50959][ML][PYTHON] Swallow the exception of JavaWrapper.__del__,closed,,2025-01-23T06:44:28Z,None
49614,[SPARK-50939][ML][PYTHON][CONNECT] Support Word2Vec on Connect,closed,,2025-01-23T05:27:53Z,None
49613,[SPARK-50957][PROTOBUF] Make protobuf.utils.SchemaConverters private,closed,,2025-01-23T04:51:29Z,None
49612,[MINOR][SQL] Rename the internal var DataFrameWriter.mode to DataFrameWriter.curmode,closed,,2025-01-23T03:33:22Z,None
49611,[SPARK-50956][PYTHON][TESTS] Skip flaky `EvaluationTestsOnConnect.test_multiclass_classifier_evaluator`,closed,,2025-01-23T03:25:33Z,None
49610,[SPARK-50812][ML][PYTHON][CONNECT][TESTS] refactor some tests,closed,,2025-01-23T03:14:56Z,None
49609,[SPARK-50953][PYTHON][CONNECT] Add support for non-literal paths in VariantGet,closed,,2025-01-23T01:56:46Z,None
49608,[SPARK-50952][BUILD] Include `jjwt`-related libraries and provide `jjwt-provided` profile,closed,,2025-01-22T20:29:44Z,None
49607,[DRAFT] Resolve default string producing expressions in analyzer,open,,2025-01-22T17:48:35Z,None
49606,[SPARK-50946][CORE][TESTS][3.5] Add version check for Java 17.0.14 to make `UtilsSuite` test pass,closed,,2025-01-22T17:48:32Z,None
49605,[SPARK-50951][BUILD][TESTS] Update Oracle free version from 23.5 to 23.6,closed,,2025-01-22T15:48:24Z,None
49604,[SPARK-50849][Connect] Add example project to demonstrate Spark Connect Server Libraries,closed,,2025-01-22T14:04:53Z,None
49603,[SPARK-50895][SQL][4.0] Create common interface for expressions which produce default string type,closed,,2025-01-22T10:24:26Z,None
49602,[MINOR][SQL] Avoid importing java.util at DataFrameWriter,closed,,2025-01-22T10:08:42Z,None
49601,[SPARK-50826][ML][CONNECT] Refactor the way handling `ALLOWED_ATTRIBUTES`,closed,,2025-01-22T08:11:19Z,None
49600,[SPARK-50948][ML][PYTHON][CONNECT] Add support for StringIndexer/PCA on Connect,closed,,2025-01-22T07:45:31Z,None
49599,[SPARK-50946][CORE][TESTS] Add version check for Java 17.0.14 to make `UtilsSuite` test pass,closed,,2025-01-22T07:09:38Z,None
49598,[SPARK-50947][PYTHON][SQL][CONNECT] Assign appropriate error class and SparkException for duplicated artifacts,closed,,2025-01-22T06:52:31Z,None
49597,[SPARK-50879][ML][PYTHON][CONNECT][FOLLOW-UP] Support RobustScaler on Connect,closed,,2025-01-22T05:55:27Z,None
49596,[SPARK-50918][ML][PYTHON][CONNECT] Support Pipeline on connect,closed,,2025-01-22T04:10:17Z,None
49595,[SPARK-50913][PYTHON][TESTS] Skip flaky EvaluationTestsOnConnect.test_binary_classifier_evaluator,closed,,2025-01-22T02:54:19Z,None
49594,[SPARK-50915][PYTHON][CONNECT] Add `getCondition` and deprecate `getErrorClass` in `PySparkException`,closed,,2025-01-22T02:05:35Z,None
49593,[SPARK-50912][PYTHON][TESTS] Skip FrameTakeAdvParityTests.test_take_adv because of OOM for now,closed,,2025-01-22T01:33:31Z,None
49592,[SPARK-50909][PYTHON] Setup faulthandler in PythonPlannerRunners,closed,,2025-01-22T01:30:54Z,None
49591,[SPARK-50815][FOLLOW-UP] Handle Variant-related edge-case for createDataFrame,closed,,2025-01-21T22:40:10Z,None
49590,[SPARK-50906][SQL][SS] Add nullability check for if inputs of to_avro align with schema,closed,,2025-01-21T21:02:54Z,None
49589,[SPARK-45013][CORE][TEST][3.5] Flaky Test with NPE: track allocated resources by taskId,closed,,2025-01-21T16:42:10Z,None
49588,[SPARK-50901][ML][PYTHON][CONNECT] Support Transformer `VectorAssembler`,closed,,2025-01-21T15:49:04Z,None
49587,[SPARK-50905][SQL][TESTS] Rename `Customer*` to `Custom*` in `SparkSessionExtensionSuite`,closed,,2025-01-21T15:42:39Z,None
49586,[SPARK-50904][SQL] Fix collation expression walker query execution,closed,,2025-01-21T14:52:32Z,None
49585,[SPARK-50798][SQL][FOLLOWUP] Further improvements to `NormalizePlan`,closed,,2025-01-21T14:34:31Z,None
49584,[SPARK-50903][CONNECT] Cache logical plans after analysis,open,,2025-01-21T10:34:40Z,None
49583,[SPARK-50718][PYTHON][4.0] Support `addArtifact(s)` for PySpark,closed,,2025-01-21T06:25:36Z,None
49582,[SPARK-50902][CORE][K8S][TESTS] Add `CRC32C` test cases,closed,,2025-01-21T05:59:52Z,None
49581,[SPARK-50879][ML][PYTHON][CONNECT] Support feature scalers on Connect,closed,,2025-01-21T04:29:19Z,None
49580,[SPARK-50900][ML][CONNECT] Add VectorUDT and MatrixUDT to ProtoDataTypes,closed,,2025-01-21T03:17:04Z,None
49579,[SPARK-50898][ML][PYTHON][CONNECT] Support `FPGrowth` on connect,closed,,2025-01-21T03:01:12Z,None
49578,[SPARK-50896][INFRA] Add Daily Maven CI to branch-4.0,closed,,2025-01-20T18:28:19Z,None
49577,[SPARK-50897][ML][CONNECT] Avoiding instance creation in ServiceLoader,closed,,2025-01-20T15:48:55Z,None
49576,[SPARK-50895][SQL] Create common interface for expressions which produce default string type,closed,,2025-01-20T15:15:02Z,None
49575,[SPARK-50894][SQL] Postgres driver version bump to 42.7.5,closed,,2025-01-20T14:40:16Z,None
49574,[SPARK-50893][CONNECT] Mark UDT.DataType optional,closed,,2025-01-20T12:13:52Z,None
49573,[Only Test][Don't Review] Make `FilterExec` to support `subexpressionElimination` in the codegen scenario,open,,2025-01-20T11:44:19Z,None
49572,[SPARK-50718][PYTHON] Support `addArtifact(s)` for PySpark,closed,,2025-01-20T11:11:52Z,None
49571,"[WIP][SPARK-50892][SQL]Add UnionLoopExec, physical operator for recursion, to perform execution of recursive queries",open,,2025-01-20T09:42:36Z,None
49570,[SPARK-50878][ML][PYTHON][CONNECT] Support ALS on Connect,closed,,2025-01-20T09:35:51Z,None
49569,[SPARK-50844][ML][CONNECT] Make model be loaded by ServiceLoader when loading,closed,,2025-01-20T07:31:44Z,None
49568,[SPARK-51001][SQL] Refine arrayEquals,closed,,2025-01-20T06:17:19Z,None
49567,[SPARK-50877][ML][PYTHON][CONNECT] Support KMeans & BisectingKMeans on Connect,closed,,2025-01-20T05:09:07Z,None
49566,[SPARK-50876][ML][PYTHON][CONNECT] Support Tree Regressors on Connect,closed,,2025-01-20T03:10:47Z,None
49565,[SPARK-50890][PYTHON][TESTS][CONNECT] Skip test_take in Spark Connect only build,closed,,2025-01-20T00:44:36Z,None
49564,[SPARK-50666][SQL] Support hint for reading in JDBC data source,closed,,2025-01-19T15:36:10Z,None
49563,[SPARK-50886][BUILD][3.5] Upgrade Avro to 1.11.4,closed,,2025-01-18T23:33:21Z,None
49562,[SPARK-50885][BUILD] Change to use `SbtPomKeys` to obtain `io.grpc.version` in `SparkBuild.scala` ,closed,,2025-01-18T11:10:41Z,None
49561,[MINOR][DOCS] Fix miss semicolon on list file sql example,closed,,2025-01-18T04:30:31Z,None
49560,[SPARK-50856][SS][PYTHON][CONNECT] Spark Connect Support for TransformWithStateInPandas In Python,closed,,2025-01-18T00:59:32Z,None
49559,[SPARK-50883][SQL] Support altering multiple columns in the same command,closed,,2025-01-17T20:13:40Z,None
49558,[SPARK-50882][SQL][TESTS] Skip `TPCDSCollationQueryTestSuite.q22-v2.7` test in GitHub Action CI,closed,,2025-01-17T19:54:19Z,None
49557,[SPARK-50739][SQL][FOLLOW] Simplify ResolveRecursiveCTESuite with dsl,closed,,2025-01-17T16:00:53Z,None
49556,[SPARK-50880][SQL] Add a new visitBinaryComparison method to V2ExpressionSQLBuilder,closed,,2025-01-17T13:46:24Z,None
49555,[SPARK-50792][SQL][FOLLOWUP] Improve the push down information for binary,closed,,2025-01-17T12:43:56Z,None
49554,[SPARK-50875][SQL] Add RTRIM collations to TVF,closed,,2025-01-17T11:32:15Z,None
49553,[SPARK-50874][ML][PYTHON][CONNECT] Support `LinearRegression` on connect,closed,,2025-01-17T11:19:27Z,None
49552,[SPARK-49014][BUILD][DOCS][FOLLOWUP] Synchronize the Avro version in `SparkBuild.scala/docs/comments to` 1.12.0.,closed,,2025-01-17T10:52:54Z,None
49551,[SPARK-50872][SQL][UI] Makes ToPrettyString expression not affect UI presentation,closed,,2025-01-17T09:46:27Z,None
49550,[SPARK-50891][BUILD] Remove the explicit dependency on `Guava` from `plugins.sbt`,closed,,2025-01-17T09:02:43Z,None
49549,[SPARK-50870][SQL] Add the timezone when casting to timestamp in V2ScanRelationPushDown,closed,,2025-01-17T08:43:47Z,None
49548,[SPARK-50871][BUILD] Upgrade `scala-parallel-collections` to 1.2.0,closed,,2025-01-17T08:12:59Z,None
49547,[SPARK-50869][ML][CONNECT][PYTHON]  Support evaluators on ML Connet,closed,,2025-01-17T07:58:23Z,None
49546,[MINOR][CORE] Fix compilation warnings in `UnsafeInMemorySorter.java` ,closed,,2025-01-17T06:39:44Z,None
49545,[SPARK-50868][BUILD] Upgrade `scalafmt` to 3.8.5,closed,,2025-01-17T05:49:39Z,None
49544,[SPARK-50866][INFRA] Limit GHA job execution time to up to 2 hours,closed,,2025-01-17T04:51:27Z,None
49543,[SPARK-50867][PYTHON][TESTS] Move `search_jar` and `SPARK_HOME` to `sqlutils.py`,closed,,2025-01-17T02:46:12Z,None
49542,[Only Test][Don't review] Test codecov token fork transfer,closed,,2025-01-17T02:45:46Z,None
49541,[SPARK-50633][INFRA][FOLLOWUP][4.0] Let CODECOV_TOKEN transfer to build_and_test.yml,closed,,2025-01-17T02:31:53Z,None
49540,[SPARK-50633][FOLLOWUP][4.0] Set `CODECOV_TOKEN` with environment var…,closed,,2025-01-17T02:25:38Z,None
49539,[SPARK-50863][PYTHON][ML][TESTS]Skip slow pytorch tests,closed,,2025-01-17T02:22:36Z,None
49538,[SPARK-50862][BUILD] Upgrade rocksdbjni to 9.8.4,closed,,2025-01-17T01:27:20Z,None
49537,[SPARK-50861][BUILD] Upgrade dropwizard metrics to 4.2.30,closed,,2025-01-17T01:09:20Z,None
49536,[SPARK-49646][SQL] add spark config for fixing subquery decorrelation for union/set operations when parentOuterReferences has references not covered in collectedChildOuterReferences,closed,,2025-01-17T00:34:41Z,None
49535,[SPARK-50858][PYTHON] Add configuration to hide Python UDF stack trace,closed,,2025-01-17T00:12:22Z,None
49534,[SPARK-50860][INFRA] Clarify Exclusion of Doc-Only Updates from User-Facing Changes,closed,,2025-01-16T23:05:27Z,None
49533,[SPARK-50859][BUILD] Upgrade AWS SDK v2 to 2.25.53,closed,,2025-01-16T22:53:46Z,None
49532,[SPARK-50511][PYTHON][FOLLOWUP] Avoid wrapping streaming Python data source error messages,closed,,2025-01-16T18:36:31Z,None
49531,[SPARK-50853][CORE] Close temp shuffle file writable channel,closed,,2025-01-16T17:15:10Z,None
49530,[SPARK-50852][INFRA] Add Java 21 Daily GitHub Action job for `branch-4.0`,closed,,2025-01-16T16:29:10Z,None
49529,[SPARK-50851][ML][CONNECT][PYTHON] Express ML params with `proto.Expression.Literal`,closed,,2025-01-16T14:45:20Z,None
49528,[SPARK-19335][SPARK-38200][SQL] Add upserts for writing to JDBC,open,,2025-01-16T14:36:33Z,None
49527,[SPARK-50633][INFRA][FOLLOWUP] Let CODECOV_TOKEN transfer to build_and_test.yml,closed,,2025-01-16T11:53:04Z,None
49526,[SPARK-50847] [SQL] Deny ApplyCharTypePadding from applying on specific In expressions,closed,,2025-01-16T11:13:57Z,None
49525,[SPARK-50825][ML][PYTHON][CONNECT] Support Tree Classifiers in ML Connect,closed,,2025-01-16T07:13:54Z,None
49524,[SPARK-49907][ML][CONNECT][FOLLOW-UP] Move pyspark.ml.remote to pyspark.ml.connect,closed,,2025-01-16T06:12:13Z,None
49523,[SPARK-50654][SS][TESTS][FOLLOWUP] Fix compile issue of `RocksDBStateStoreCheckpointFormatV2Suite`,closed,,2025-01-16T03:31:08Z,None
49522,[draft] move pyspark.ml.remote to pyspark.ml.connect,closed,,2025-01-16T02:16:45Z,None
49521,"[SPARK-50840][SQL] Fixing the timestamp parsing failure for Hive table metadata reload, when timestamp alias points to NTZ",open,,2025-01-16T00:46:30Z,None
49520,[SPARK-50804][SQL] to_protobuf() should not throw MatchError,closed,,2025-01-16T00:40:24Z,None
49519,[SPARK-49907][ML][CONNECT][FOLLOW-UP] Add ml connect related packages into PyPI packages,closed,,2025-01-16T00:28:12Z,None
49518,[SPARK-50838][SQL]Performs additional checks inside recursive CTEs to throw an error if forbidden case is encountered,closed,,2025-01-15T22:16:30Z,None
49517,[SPARK-50836][INFRA] Add non-ANSI SQL Daily CI for `branch-4.0`,closed,,2025-01-15T20:38:48Z,None
49516,[SPARK-50835][INFRA][FOLLOWUP] Use Python 3.11 in `branch-4.0` `Python-only` Daily CI,closed,,2025-01-15T18:49:44Z,None
49515,[SPARK-50835][INFRA] Add `Python-only` Daily CI to branch-4.0,closed,,2025-01-15T17:59:47Z,None
49514,[SPARK-50834][INFRA] Add Daily Github Action CI to `branch-4.0`,closed,,2025-01-15T17:50:58Z,None
49513,[SPARK-50795][SQL] Store timestamp as `long` type in `describe` LinkedHashMap,closed,,2025-01-15T17:44:55Z,None
49512,[SPARK-50833][INFRA] Update `buf` GitHub Action job to compare against branch-4.0,closed,,2025-01-15T17:35:22Z,None
49511,[SPARK-50832][INFRA][4.0] Add GitHub Action jobs for branch-4.0,closed,,2025-01-15T17:05:27Z,None
49510,[SPARK-50831][SQL] Enable trimming collation by default,closed,,2025-01-15T16:43:32Z,None
49509,[SPARK-50830] [SQL] Return single-pass result as the dual run analysis result,closed,,2025-01-15T14:51:29Z,None
49508,[SPARK-50768][SQL][CORE][FOLLOW-UP] Apply TaskContext.createResourceUninterruptibly() to risky resource creations,closed,,2025-01-15T14:22:23Z,None
