PR Number,Title,State,URL,Created At,Merged At
43,"Modified gh-pages action, added cname option",closed,,2023-02-27T22:50:02Z,2023-02-27T22:58:38Z
42,Modified Doxyfile,closed,,2023-02-27T10:35:09Z,2023-02-27T11:08:20Z
41,Fixed publish directory key,closed,,2023-02-27T09:07:33Z,2023-02-27T09:20:50Z
40,Added doxyfile and github actions config,closed,,2023-02-27T03:03:27Z,2023-02-27T03:09:53Z
39,Fix build pybind,closed,,2023-02-25T11:06:25Z,2023-02-27T03:02:14Z
38,ifix optional,closed,,2023-02-23T20:56:23Z,2023-02-23T21:35:32Z
36,Update CHANGELOG.md,closed,,2023-02-23T08:36:46Z,2023-02-23T09:32:44Z
35,update kv client + kv server in application folder,closed,,2023-02-22T17:50:17Z,2023-02-22T18:13:07Z
34,Update CHANGELOG.md,closed,,2023-02-22T17:48:33Z,2023-02-22T18:11:45Z
33,SDK Full Release ,closed,,2023-02-22T02:06:04Z,2023-02-22T16:46:04Z
32,Code of conduct,closed,,2023-02-11T21:47:40Z,2023-02-12T03:16:18Z
31,Update README.md,closed,,2023-02-11T21:40:58Z,2023-02-12T03:15:31Z
30,Update README.md,closed,,2023-02-10T20:05:00Z,2023-02-10T20:25:52Z
29,Update README.md,closed,,2023-02-09T23:20:37Z,2023-02-09T23:21:27Z
28,Smart contract,closed,,2023-01-23T13:26:14Z,2023-01-26T00:24:04Z
27,Create LICENSE,closed,,2023-01-04T00:13:36Z,2023-01-04T00:13:44Z
26,Geo pbft,closed,,2022-12-19T17:51:23Z,2022-12-19T17:52:10Z
24,Remove Unnecessary Socket Connections (Already Tested on Oracle Cloud),closed,,2021-12-27T12:03:57Z,None
23,Fix Input_thread Bugs and Semaphore Optimization (already passed test on Oracle Cloud),closed,,2021-12-15T06:59:08Z,2021-12-27T06:32:01Z
22,Feature/queue integration,closed,,2021-12-02T00:40:49Z,None
21,fix: dev: fixed the regular expression,closed,,2021-11-02T04:02:06Z,2021-12-27T06:33:00Z
20,"attempt at resdb-singularity using singularity-compose, but the tport…",open,,2021-10-30T21:43:27Z,None
19,Release v3,closed,,2021-09-30T18:04:05Z,2021-09-30T18:46:26Z
16,Client Memory #11 and config file bug fixed,closed,,2021-04-14T01:55:36Z,2021-04-14T02:00:46Z
14,Nanomsg Next Generation upgrade,closed,,2021-03-06T02:38:04Z,2021-03-06T02:39:11Z
4,Gossip,closed,,2019-11-27T18:03:25Z,None
2,Bug fix for handling multiple clients,closed,,2019-11-25T23:42:00Z,2019-11-26T01:51:45Z
