PR Number,Title,State,URL,Created At,Merged At
7127,bugfix: fix branchType server decode error,closed,,2025-01-21T07:29:01Z,2025-01-21T07:34:33Z
7124,bugfix: GlobalTransactionScanner.afterPropertiesSet need do scanner check,closed,,2025-01-21T01:27:28Z,2025-01-22T07:56:06Z
7119,bugfix: conflictingBeanDefinitionException ,closed,,2025-01-16T11:27:57Z,2025-01-16T11:29:46Z
7117,bugfix: prefix: [seata.server.raft.ssl] should not be null,closed,,2025-01-16T06:11:19Z,2025-01-16T07:12:04Z
7116,bugfix: prefix: [seata.server.raft.ssl] should not be null,closed,,2025-01-16T03:00:40Z,2025-01-16T08:21:59Z
7114,feature: support raft mode registry to namingserver,closed,,2025-01-15T15:22:31Z,2025-02-24T06:43:38Z
7112,bugfix: remove the condition that IPv6 must start with fe80:,closed,,2025-01-15T07:55:35Z,2025-01-16T03:22:50Z
7107,bugfix: the issue of incorrect annotation retrieval from the proxy object,closed,,2025-01-13T09:11:37Z,2025-01-21T06:00:11Z
7106,修复tcc模式下，当业务对象为代理对象时，解析注解失败问题。,closed,,2025-01-13T09:07:54Z,None
7104,bugfix: impl of supportsSourceType is not defined,closed,,2025-01-11T14:09:29Z,2025-01-12T07:18:22Z
7102,bugfix: modify XA mode pre commit transaction from commit phase to before close phase,closed,,2025-01-11T04:27:06Z,2025-02-15T10:01:24Z
7101,optimize: add tcc dependency spring-tx,closed,,2025-01-10T08:46:00Z,2025-01-10T08:46:34Z
7098,test: expand unit test coverage for the [cmmon] module.,closed,,2025-01-08T14:01:30Z,2025-01-13T02:57:50Z
7095,optimize:  support fast fail when channel disconnect after message sent  for RemotingClient,open,,2025-01-04T12:01:15Z,None
7093,optimize: add a test workflow for JDK 21,closed,,2025-01-03T02:38:14Z,2025-01-03T03:09:16Z
7092,test: fix the issue of NacosMockTest failing to run,closed,,2025-01-03T01:35:40Z,2025-01-03T01:59:47Z
7089,optimize: support instance registration to the registry center,closed,,2025-01-02T03:30:21Z,2025-01-03T07:26:47Z
7088,optimize: expand english abbreviations to full words,closed,,2025-01-01T10:22:12Z,2025-01-03T03:38:04Z
7085,test:add unit test for seata spring starter module,open,,2024-12-29T12:57:30Z,None
7084,optimize:fix grpc complie fail ut,closed,,2024-12-28T09:45:20Z,2024-12-28T09:46:22Z
7083,optimize: fix tm context conflict ut,closed,,2024-12-28T08:20:12Z,2024-12-28T08:21:17Z
7080,optimize: fix context conflict ut,closed,,2024-12-27T03:27:26Z,2024-12-27T03:28:07Z
7079,optimize: fix 2.3.0 ut,closed,,2024-12-26T13:01:35Z,2024-12-26T13:02:02Z
7075,optimize: fast fail when channel is null,closed,,2024-12-25T07:44:25Z,2024-12-26T01:17:36Z
7073,feature:[loom] replace the usages of synchronized with ReentrantLock,closed,,2024-12-23T10:50:44Z,2025-01-17T08:06:46Z
7072,optimize: caching the ConsistentHashSelector to avoid remapping when select every time.,closed,,2024-12-23T10:09:25Z,2025-03-07T02:10:19Z
7071,如果是读写分离，在用aop设置主库的时候，会走这里，需要重新设置resourceId,closed,,2024-12-23T04:18:25Z,None
7070,optimize: fix changes,closed,,2024-12-23T03:14:59Z,2024-12-23T05:41:48Z
7069,feature: Raft cluster mode supports address translation,closed,,2024-12-23T02:44:15Z,2024-12-30T08:59:52Z
7067,2.3.0,closed,,2024-12-20T15:49:32Z,None
7066,optimize: fix changes,closed,,2024-12-20T15:49:14Z,2024-12-31T05:52:04Z
7065,optimize: modify the version to 2.4.0-SNAPSHOT,closed,,2024-12-20T07:47:35Z,2024-12-21T15:40:46Z
7064,optimize: remove unnecessary null checks,closed,,2024-12-19T07:45:46Z,2025-02-22T16:35:48Z
7062,optimize: fix changes,closed,,2024-12-18T19:18:59Z,2024-12-19T06:00:51Z
7061,optimize: fix changes,closed,,2024-12-18T12:38:20Z,2024-12-18T12:39:17Z
7060,optimize:  UPDATE changes AND version,closed,,2024-12-17T08:26:32Z,2024-12-17T08:32:17Z
7059,optimize: update notice and LICENSE,closed,,2024-12-16T12:15:25Z,2024-12-16T15:48:53Z
7054,optimize: In file mode when the lock cannot be acquired output the holder's xid.,closed,,2024-12-10T02:22:15Z,2024-12-10T02:49:14Z
7051,optimize: add namingserver jib,closed,,2024-12-09T00:12:49Z,2024-12-10T08:05:30Z
7049,optimize: optimize deserialization efficiency,closed,,2024-12-05T02:15:00Z,2024-12-05T03:52:51Z
7046,optimize: remove the dependency conflict for spring-webmvc,closed,,2024-12-04T02:27:09Z,2024-12-04T03:52:33Z
7044,bugfix: fix tablemeta refresh after closed,closed,,2024-12-03T08:46:02Z,2024-12-04T01:23:43Z
7043,optimize:  finish rollback if sendResult/msg not found,closed,,2024-12-03T08:15:53Z,2024-12-05T02:20:04Z
7040,optimize: alter the print info in ConfigurationFactory.java when load ExtConfiguration,closed,,2024-12-01T10:51:39Z,2024-12-01T16:03:21Z
7038,feature: add fury serializer support,closed,,2024-11-30T08:27:10Z,2025-01-09T08:10:16Z
7037,feature: add fury undolog parser support,closed,,2024-11-30T08:22:59Z,2025-01-03T02:23:09Z
7033,optimize: add the decompression size limit,closed,,2024-11-29T05:38:30Z,2024-11-29T09:15:58Z
7032,optimize: add jdbc class isolation loader for different versions,closed,,2024-11-29T03:32:31Z,2024-11-29T05:57:50Z
7031,optimize: optimize Raft SSL configuration items,closed,,2024-11-29T03:01:14Z,2024-11-29T05:42:46Z
7030,test: add some test case.,closed,,2024-11-28T10:58:16Z,2024-11-28T12:31:54Z
7028,optimize: add mysql to docker image,closed,,2024-11-26T17:01:47Z,2024-11-27T08:48:50Z
7027,optimize: raft mode maintains the reload logic consistent with the file,closed,,2024-11-26T09:10:46Z,2024-11-27T06:13:06Z
7025,bugfix: fix vGroupMappingManager is NOT init,closed,,2024-11-22T05:39:01Z,2024-11-22T06:04:12Z
7024,feature: add console transaction control,closed,,2024-11-22T04:19:26Z,2025-02-07T08:53:53Z
7023,"optimize: fail fast, when all server channel not available",closed,,2024-11-22T02:34:29Z,2024-11-25T06:33:41Z
7022,bugfix: modify the properties in the raft application file,closed,,2024-11-21T07:47:26Z,2024-11-21T08:02:20Z
7019,optimize: compatible with macOS 10.15 compilation,closed,,2024-11-20T06:40:15Z,None
7018,test: improve unit test coverage of seata-tm moudle,closed,,2024-11-20T01:31:19Z,2024-11-22T01:23:56Z
7017,reactor: remove dependency on seata-server module,closed,,2024-11-19T15:10:45Z,2024-11-28T05:02:23Z
7012,"optimize: When the number of primary keys exceeds 1000, use union to concatenate the SQL #6957",closed,,2024-11-18T10:43:52Z,2024-12-25T07:01:11Z
7011,"optimize: When the number of primary keys exceeds 1000, use union to concatenate the SQL #6957",closed,,2024-11-18T09:31:55Z,None
7010,"bugfix:fix error while the ""context"" is key word in DM8 when delete undolog",closed,,2024-11-18T07:41:15Z,2024-11-19T02:43:18Z
7007,optimize: fix the CI build issue on the ARM64 platform,closed,,2024-11-18T03:39:10Z,2024-11-18T05:35:49Z
7005,bugfix: fix the Raft NPE issue caused by two-phase concurrency,closed,,2024-11-15T07:49:11Z,2024-11-18T05:43:03Z
7002,optimize: optimize lock release logic in AT transaction mode,closed,,2024-11-14T13:06:52Z,2024-11-15T01:24:17Z
7001,optimize: optimize transaction metrics,closed,,2024-11-14T12:48:59Z,2024-11-17T05:12:51Z
7000,optimize : support multi-version codec & fix not returning client registration failure msg,open,,2024-11-14T10:47:20Z,None
6998,optimize : skip sending some request if client-version is v0,open,,2024-11-14T02:49:45Z,None
6996,optimize: optimize lock release logic in AT transaction mode,closed,,2024-11-11T11:47:26Z,2024-11-15T01:32:25Z
6995,optimize: upgrade outdate npmjs dependencies,closed,,2024-11-11T03:39:53Z,2024-11-11T04:27:59Z
6994,bugfix: fix the problem of building undoLog exception when update join does not update data,closed,,2024-11-10T16:38:11Z,2024-11-11T06:38:54Z
6993,optimize: optimize transaction metrics,closed,,2024-11-10T15:53:23Z,2024-11-14T04:04:29Z
6992,feature: add grpc serializer,closed,,2024-11-10T07:24:09Z,2024-11-10T13:02:07Z
6991,optimize: gRPC serialization default to Protobuf,closed,,2024-11-09T18:03:58Z,2024-11-10T04:29:30Z
6988,optimize: delete unnecessary cached data,closed,,2024-11-07T02:02:13Z,None
6987,"optimize: When the number of primary keys exceeds 1000, use union to concatenate the SQL #6957",closed,,2024-11-07T01:41:30Z,None
6986,bugfix: fix statemachine cache object,closed,,2024-11-06T13:46:26Z,None
6984,bugfix: support building docker image on openjdk23,closed,,2024-11-06T02:39:11Z,2024-11-06T03:26:31Z
6983,[WIP]feature:[loom] replace the usages of synchronized with ReentrantLock,closed,,2024-11-05T13:47:31Z,None
6974,feature: add fastjson2 undolog parser,closed,,2024-11-02T11:21:01Z,2024-11-04T01:33:59Z
6973,feature: support saga annotation,closed,,2024-11-02T07:27:47Z,2024-12-01T17:24:01Z
6959,optimize: modify seata-http-jakarta's name and description in pom.xml,closed,,2024-10-29T05:49:58Z,2024-10-29T06:43:48Z
6954,feature: support raft configuration center,closed,,2024-10-27T05:10:41Z,2024-10-27T05:14:37Z
6953,"Revert ""feature: support raft configuration center""",closed,,2024-10-27T04:58:06Z,2024-10-27T04:59:17Z
6952,Add `seata-solon-plugin` adaptation (draft),open,,2024-10-25T13:13:29Z,None
6950,optimize: remove JVM parameter app.id,closed,,2024-10-25T09:09:31Z,2024-10-26T02:56:22Z
6948,bugfix: fix the CI build issue on the ARM64 platform,closed,,2024-10-25T03:51:15Z,2024-10-26T02:57:47Z
6947,bugfix: fix npe for nacos registry when look up address,closed,,2024-10-24T11:11:15Z,2024-10-25T05:24:12Z
6945,bugfix: fix NacosRegistry lookup behavior transactionServiceGroup is empty causing NPE,closed,,2024-10-24T03:44:41Z,2024-10-24T07:19:52Z
6943,bugfix: fix ConcurrentModificationException in SessionConverter.convertBranchSession,closed,,2024-10-23T03:27:30Z,2024-10-24T07:05:42Z
6938,optimize: update online chat information in README.md,closed,,2024-10-21T03:56:30Z,2024-10-23T01:49:43Z
6936,增加自我描述,closed,,2024-10-19T08:39:53Z,None
6932,bugfix: Lock contention failure in file & Raft mode did not exit,closed,,2024-10-18T09:18:24Z,2024-10-18T14:56:10Z
6928,bugfix: resolve issue in Raft model a follower's crash may lead to the continued use of expired tokens (#6925),closed,,2024-10-16T04:35:53Z,None
6927,optimize: expand unit test coverage for the [rocketmq] module.,closed,,2024-10-15T11:27:29Z,2024-10-23T10:24:10Z
6926,feature: support ssl communication for raft nodes,closed,,2024-10-15T09:22:06Z,2024-11-28T12:54:46Z
6925,bugfix: resolve issue in Raft model a follower's crash may lead to the continued use of expired tokens,closed,,2024-10-15T01:22:16Z,2024-10-15T09:19:10Z
6924,feature: add double token support for console and raft registry api,open,,2024-10-14T18:36:24Z,None
6923,bugfix: Enhance 401 Error Handling by Refreshing Token in acquireClusterMetaData Method,closed,,2024-10-14T15:54:10Z,2024-10-17T09:58:20Z
6920,feat: Add parallelized health check mechanism for Raft nodes,closed,,2024-10-12T11:15:13Z,None
6918,optimize:Use the openjdk image of eclipse-temurin as the base image,closed,,2024-10-12T08:17:22Z,2024-10-14T09:00:35Z
6913,feature: add double token support for seata netty communication authentication,open,,2024-10-10T19:26:33Z,None
6911,optimize: fix some typos in project,closed,,2024-10-10T06:47:12Z,2024-10-12T07:46:14Z
6910,2.1.0 Code Change Statistics,closed,,2024-10-10T01:27:59Z,None
6907,bugfix: fix the issue of Codecov not generating reports,closed,,2024-10-09T09:02:19Z,2024-10-10T01:31:46Z
6906,optimize: h2 dependency adds test scope,closed,,2024-10-09T08:08:25Z,2024-10-10T10:17:12Z
6905,optimize: remove incompatible licenses at build time,closed,,2024-10-09T06:17:06Z,2024-10-12T02:08:51Z
6904,feature: add fastjson2 serializer support,closed,,2024-10-08T13:57:51Z,2024-10-31T02:49:21Z
