PR Number,Title,State,URL,Created At,Merged At
23854,[fix][broker] Fix deadlock in Key_Shared PIP-379 implementation,closed,,2025-01-15T22:10:55Z,2025-01-16T11:53:56Z
23853,[fix][client] Orphan producer when concurrently calling producer closing and reconnection,closed,,2025-01-15T13:50:53Z,2025-01-17T06:48:46Z
23852,[fix][test]Fix flaky test testTopicUnloadAfterSessionRebuild,closed,,2025-01-15T02:52:15Z,2025-01-16T08:40:31Z
23851,[improve][ci] Publish build scans to develocity.apache.org,closed,,2025-01-14T21:51:14Z,2025-01-16T11:41:12Z
23847,[fix][misc] Honor dynamic log levels in log4j2.yaml,closed,,2025-01-14T10:20:21Z,2025-01-14T14:39:15Z
23846,[improve] Support overriding java.net.preferIPv4Stack with OPTS,closed,,2025-01-14T07:33:02Z,2025-01-14T12:38:23Z
23844,[improve][fn]: Added logLevel to change the log level of Function/Source/Sink Pod/Process to desired Level ,open,,2025-01-13T11:34:06Z,None
23842,[fix][broker] Continue using the next provider for http authentication if one fails,closed,,2025-01-13T04:26:49Z,2025-01-14T08:30:44Z
23841,[fix] [broker] Fix acknowledgeCumulativeAsync block when ackReceipt is enabled,closed,,2025-01-12T07:44:45Z,2025-01-14T02:41:59Z
23839,[improve][broker] Reduce unnecessary REPLICATED_SUBSCRIPTION_SNAPSHOT_REQUEST,closed,,2025-01-10T12:21:40Z,2025-01-13T04:06:36Z
23837,[improve][pip] PIP-404: Introduce per ledger properties,open,,2025-01-10T04:27:54Z,None
23833,[fix][broker] Fix possible mark delete NPE when batch index ack is enabled,closed,,2025-01-09T14:01:41Z,2025-01-14T08:58:11Z
23832,[fix][broker] Remove blocking calls from internalGetPartitionedStats,closed,,2025-01-09T12:30:34Z,2025-01-13T02:39:02Z
23831,[fix][misc]: ignore deleted ledger when tear down cluster,open,,2025-01-09T10:31:20Z,None
23830,[fix][client] Client interceptors close method not called after producer/consumer/reader close,open,,2025-01-09T07:51:38Z,None
23829,[improve][fn] Add API endpoint for function-worker for liveness check with configurable flag,open,,2025-01-09T06:19:42Z,None
23828,[fix][test]: naming conventions,closed,,2025-01-09T02:37:19Z,None
23826,[improve][broker][branch-3.3] Optimize PersistentTopic.getLastDispatchablePosition (#22707),closed,,2025-01-08T13:31:29Z,2025-01-08T18:15:56Z
23824,[fix][client] Prevent retry topic and dead letter topic producer leaks when sending of message fails,closed,,2025-01-08T13:00:36Z,2025-01-09T19:10:49Z
23823,[fix][test] Remove useless test code,closed,,2025-01-08T03:23:16Z,2025-01-08T20:05:22Z
23822,test ci,closed,,2025-01-07T16:35:40Z,None
23820,[fix][fn] change async function time get,closed,,2025-01-07T15:05:49Z,None
23819,[fix] [bk] Add configuration parameters related to the maximum compaction duration to the bookkeeper.conf,open,,2025-01-07T11:07:01Z,None
23817,[fix][broker] Remove failed OpAddEntry from pendingAddEntries,closed,,2025-01-06T15:12:17Z,2025-01-07T16:34:45Z
23815,[fix][broker] Ensure existing subscriptions use the initial replication policy,closed,,2025-01-06T03:53:50Z,None
23814,[Fix][client]Fix status html endpoint,closed,,2025-01-05T19:12:30Z,None
23813,[improve] Upgrade to Netty 4.1.116.Final and io_uring to 0.0.26.Final,closed,,2025-01-05T12:02:04Z,2025-01-05T18:51:08Z
23811,[fix][fn] Record Pulsar Function processing time properly for asynchronous functions,closed,,2025-01-04T09:51:57Z,2025-01-28T16:03:11Z
23810,[improve][ci] Move ZkSessionExpireTest to flaky group to unblock CI,closed,,2025-01-03T18:47:51Z,2025-01-03T21:50:07Z
23808,[improve][client] Add schema cache to improve performance,closed,,2025-01-03T16:46:14Z,None
23806,[improve][broker] Add additional configuration items to control the type of auto-creation of retry-topic and DLQ-topic,open,,2025-01-03T10:25:49Z,None
23804,[improve][client] PIP-393: Support configuring NegativeAckPrecisionBitCnt while building consumer.,closed,,2025-01-03T01:58:51Z,2025-01-03T09:56:33Z
23803,[fix] [ml] fix key_shared mode delivery are order out order after a consumers reconnection,open,,2025-01-02T11:00:22Z,None
23802,"[fix] [broker] Fix items in dispatcher.recentlyJoinedConsumers are out-of-order, which may cause a delivery stuck",closed,,2025-01-02T10:56:44Z,2025-01-03T08:11:43Z
23801,[fix][client][branch-3.0] Fix compatibility between kerberos and tls,closed,,2025-01-02T09:35:58Z,2025-01-03T02:33:56Z
23798,[fix][client] Fix compatibility between kerberos and tls,closed,,2024-12-31T11:53:29Z,2025-01-02T08:16:08Z
23797,[fix][broker] Continue using the next provider for authentication if one fails,closed,,2024-12-31T09:45:13Z,2025-01-02T07:14:12Z
23796,[fix][broker] Fix incorrect blockedConsumerOnUnackedMsgs value when maxUnackedMessagesPerConsumer is 1,closed,,2024-12-31T06:42:33Z,2025-02-14T09:56:46Z
23795,[fix] [broker] Msg delivery is stuck due to items in the collection recentlyJoinedConsumers are out-of-order,closed,,2024-12-31T05:04:09Z,2025-01-02T07:54:35Z
23794,[improve][client] Enhance dynamic topic subscription management in PatternMultiTopicsConsumer,open,,2024-12-30T13:24:02Z,None
23793,[improve][pip] PIP-401: Support set batching configurations for Pulsar Functions&Sources,closed,,2024-12-30T08:39:27Z,2025-01-09T04:40:10Z
23791,[fix][client] Cannot access message data inside ProducerInterceptor#onSendAcknowledgement,closed,,2024-12-27T10:17:36Z,2024-12-30T18:25:09Z
23790,[improve][pip] PIP-400: Support namespace-level configuration of migratedClusterUrl in blue-green migration feature,open,,2024-12-27T10:07:59Z,None
23789,[fix][pip] PIP-399: Fix Metric Name for Delayed Queue,closed,,2024-12-27T09:13:49Z,2025-01-13T06:14:32Z
23788,[improve][broker] Support namespace-level configuration of migratedClusterUrl in blue-green migration feature,open,,2024-12-27T09:02:15Z,None
23787,[Bug][pulsar-function]Pulsar Function processing time doesn't get properly recorded for asynchronous functions,closed,,2024-12-26T13:20:17Z,None
23786,[fix][broker] topic policy deadlock block metadata thread.,closed,,2024-12-26T09:08:42Z,2024-12-30T15:57:28Z
23785,[improve][broker] Add dedicated partition configuration for system topics to reduce resource usage,open,,2024-12-26T07:55:30Z,None
23784,[fix][admin] Fix exception thrown in getMessageId method,closed,,2024-12-26T06:54:36Z,2025-01-03T18:04:24Z
23782,[fix][broker] Fix pulsar.replicated.subscription checks,closed,,2024-12-26T04:43:12Z,2024-12-31T02:15:41Z
23781,[fix][broker] Fix enableReplicatedSubscriptions,closed,,2024-12-25T09:10:58Z,2024-12-27T11:19:03Z
23780,[improve][broker] Improve SystemTopicBasedTopicPoliciesService reader to reduce GC pressure,closed,,2024-12-25T08:50:07Z,2025-01-03T08:35:39Z
23779,[improve][txn] Improve Reader in TransactionBuffer to reduce GC pressure,closed,,2024-12-25T08:33:21Z,2025-01-03T08:39:55Z
23777,[Enhancement] Cache Schema instances for classes in a weak reference cache since creating an instance could be CPU intensive,open,,2024-12-24T14:13:50Z,None
23776,[improve][ml] Optimize BlobStoreManagedLedgerOffloader.getOffloadPolicies,closed,,2024-12-24T07:17:26Z,2024-12-25T06:37:15Z
23775,[WIP][improve][ml] Make offloader threshold config dynamic,closed,,2024-12-24T06:37:17Z,None
23774,[improve][broker] Improve the extensibility of the TopicBundleAssignmentStrategy interface class (#23773),closed,,2024-12-24T06:07:01Z,None
23772,[fix][ml] Topic load timeout due to ml data ledger future never finishes,closed,,2024-12-23T16:11:52Z,2024-12-25T06:14:01Z
23770,"[improve][pip] PIP-398: Subscription replication on the broker, namespace and topic levels",open,,2024-12-23T08:01:04Z,None
23769,[improvement][broker]Add replicate all subscription state switch on the broker side.,open,,2024-12-21T11:42:46Z,None
23767,[fix][broker] System topic should not be migrated during blue-green cluster migration,closed,,2024-12-20T12:10:00Z,2024-12-21T13:32:33Z
23766,[fix][admin] Fix exception loss in getMessageId method,closed,,2024-12-20T10:08:48Z,2024-12-21T11:20:57Z
23764,[fix][broker] Fix bug causing loss of migrated information when setting other localPolicies in namespace,closed,,2024-12-20T08:19:14Z,2024-12-20T12:04:24Z
23762,[fix] Fix issues with Pulsar Alpine docker image stability: remove glibc-compat ,closed,,2024-12-19T20:22:38Z,2024-12-21T08:41:37Z
23761,[Fix][Client] Fix pending message not complete when closeAsync,closed,,2024-12-19T18:12:21Z,2024-12-20T11:17:14Z
23759,[fix] [ml] Fix cursor metadata compatability issue when switching the config unackedRangesOpenCacheSetEnabled,closed,,2024-12-19T10:18:15Z,2025-01-20T01:48:53Z
23758,[fix][doc]Correcting spelling mistakes in the pulsar-broker module,closed,,2024-12-19T09:19:26Z,None
23757,[improve][client] Make replicateSubscriptionState nullable,closed,,2024-12-19T09:08:02Z,2024-12-20T12:58:03Z
23756,[improve][monitor] Upgrade OTel to 1.45.0,closed,,2024-12-19T04:55:22Z,2024-12-20T09:30:38Z
23755,[fix][broker] Fix typo in `buildMetadataForCompactedLedger`,closed,,2024-12-19T02:59:37Z,2024-12-19T08:23:34Z
