PR Number,Title,State,URL,Created At,Merged At
32462,chore(deps): bump chrono-node from 2.7.7 to 2.7.8 in /superset-frontend,closed,,2025-03-01T07:39:27Z,2025-03-04T19:29:21Z
32461,chore(deps): bump @rjsf/utils from 5.24.1 to 5.24.3 in /superset-frontend,closed,,2025-03-01T07:38:50Z,2025-03-04T19:29:37Z
32460,chore(deps-dev): bump @babel/types from 7.26.7 to 7.26.9 in /superset-frontend,closed,,2025-03-01T07:38:09Z,2025-03-04T19:29:51Z
32459,chore(deps-dev): bump cheerio from 1.0.0-rc.10 to 1.0.0 in /superset-frontend,open,,2025-03-01T07:33:37Z,None
32458,chore(deps-dev): bump eslint-plugin-cypress from 3.6.0 to 4.1.0 in /superset-frontend,open,,2025-03-01T07:32:55Z,None
32457,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 10.0.2 in /superset-frontend,open,,2025-03-01T07:31:57Z,None
32456,chore(deps): bump markdown-to-jsx from 7.7.3 to 7.7.4 in /superset-frontend,closed,,2025-03-01T07:31:17Z,2025-03-05T21:36:43Z
32455,chore(deps): bump @docusaurus/core from 3.5.2 to 3.7.0 in /docs,closed,,2025-03-01T07:30:55Z,None
32454,chore(deps): bump swagger-ui-react from 5.19.0 to 5.20.0 in /docs,closed,,2025-03-01T07:30:27Z,2025-03-04T18:25:35Z
32453,chore(deps): bump @deck.gl/react from 9.1.0 to 9.1.4 in /superset-frontend,closed,,2025-03-01T07:29:58Z,2025-03-04T19:31:34Z
32452,chore(deps-dev): bump typescript from 5.1.6 to 5.8.2 in /docs,closed,,2025-03-01T07:29:41Z,2025-03-04T04:35:23Z
32451,chore(deps-dev): bump prettier from 2.8.8 to 3.5.2 in /docs,closed,,2025-03-01T07:29:33Z,None
32450,chore(deps): bump @docusaurus/plugin-client-redirects from 3.5.2 to 3.7.0 in /docs,open,,2025-03-01T07:29:23Z,None
32449,chore(deps-dev): bump webpack from 5.97.1 to 5.98.0 in /docs,closed,,2025-03-01T07:28:45Z,2025-03-04T17:05:14Z
32448,chore(deps-dev): bump eslint-config-prettier from 8.10.0 to 10.0.2 in /docs,closed,,2025-03-01T07:28:30Z,2025-03-06T13:44:24Z
32447,chore(deps): bump antd from 5.24.1 to 5.24.2 in /docs,closed,,2025-03-01T07:28:17Z,2025-03-04T18:23:43Z
32446,chore(deps): bump @storybook/addon-controls from 8.1.11 to 8.6.2 in /superset-frontend/packages/superset-ui-demo,closed,,2025-03-01T07:24:00Z,None
32445,chore(deps): bump react-dom from 17.0.2 to 19.0.0 in /superset-frontend/packages/superset-ui-demo,open,,2025-03-01T07:23:51Z,None
32444,chore(deps): bump @storybook/react from 8.1.11 to 8.6.2 in /superset-frontend/packages/superset-ui-demo,closed,,2025-03-01T07:23:41Z,None
32443,chore(deps-dev): update @babel/preset-typescript requirement from ^7.23.3 to ^7.26.0 in /superset-frontend/packages/superset-ui-demo,open,,2025-03-01T07:23:32Z,None
32442,chore(deps-dev): bump @types/d3-scale from 2.2.10 to 4.0.9 in /superset-frontend/packages/superset-ui-core,open,,2025-03-01T07:20:03Z,None
32441,chore(deps): update @types/d3-scale requirement from ^4.0.8 to ^4.0.9 in /superset-frontend/plugins/plugin-chart-word-cloud,open,,2025-03-01T07:14:07Z,None
32440,chore(deps-dev): bump @types/jsonwebtoken from 9.0.6 to 9.0.9 in /superset-websocket,closed,,2025-03-01T07:10:07Z,2025-03-04T18:26:00Z
32439,chore(deps-dev): bump typescript from 5.6.2 to 5.8.2 in /superset-websocket,open,,2025-03-01T07:09:26Z,None
32438,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 8.19.0 to 8.25.0 in /superset-websocket,closed,,2025-03-01T07:09:07Z,None
32437,chore(deps-dev): bump globals from 15.9.0 to 16.0.0 in /superset-websocket,closed,,2025-03-01T07:08:50Z,2025-03-05T21:37:28Z
32432,feat(List Roles): Migrate FAB view to React,open,,2025-02-28T18:57:43Z,None
32425,feat(Chart): Add Column-Based Coloring Feature with Optional Header & Total Row,open,,2025-02-28T14:25:15Z,None
32423,fix(clickhouse): get_parameters_from_uri failing when secure is true,closed,,2025-02-28T09:50:43Z,2025-02-28T21:24:15Z
32422,fix(security): bind  SavedQueryView list permission to read permission,open,,2025-02-28T09:39:59Z,None
32421,docs: add SingleStore to the users list,closed,,2025-02-28T07:35:24Z,2025-02-28T19:30:42Z
32420,fix(com/grid-comp/markdown): pin `remark-gfm` to v3 to allow inline code block by backticks in Markdown,closed,,2025-02-28T05:51:20Z,2025-03-01T22:55:31Z
